Rank,Name,Ticker,Industry,Sector,Returns,Volatility,P/E Ratio
1822,Bausch Health Companies Inc,BHC,Drug Manufacturers - Specialty & Generic,Healthcare,-0.028776996186674998,1.9947639521482423,10.43
1823,AbbVie Inc,ABBV,Drug Manufacturers - General,Healthcare,-0.028796313987445407,1.4068877868028773,22.22
1824,Sohu.com Ltd,SOHU,Electronic Gaming & Multimedia,Communication Services,-0.02885161266056322,1.9054049253560732,14.88
1825,Halliburton Company,HQL,Oil & Gas Equipment & Services,Energy,-0.028932200830464383,1.679591952069422,23.57
1826,Incyte Corp,INCY,Biotechnology,Healthcare,-0.02900929101792601,1.8847477251111122,20.53
1827,Peabody Energy Corp,BTU,Thermal Coal,Energy,-0.029161317886844756,2.1751099868970205,3.22
1828,Biogen Inc,BIIB,Drug Manufacturers - General,Healthcare,-0.02960450240972032,1.5814549374936795,14.27
1829,Sasol Ltd,SSL,Specialty Chemicals,Basic Materials,-0.029673549586639935,1.8812123090673407,4.45
1830,Townsquare Media Inc,TSQ,Advertising Agencies,Communication Services,-0.029787238647589753,1.9946018994803179,12.94
1831,SalMar ASA,SALM,Farm Products,Consumer Defensive,-0.02985071865055365,1.479067441642722,12.35
1832,Bankinter SA,BAK,Banks - Regional,Financial Services,-0.030110944365042955,1.3223867265003606,11.79
1833,Reckitt Benckiser Group PLC,RBB,Household & Personal Products,Consumer Defensive,-0.030216796995379984,1.8408421130218782,14.27
1834,Occidental Petroleum Corp,OXY,Oil & Gas E&P,Energy,-0.030245965139494818,2.081745490927263,5.29
1835,Bank of South Carolina Corp,BKSC,Banks - Regional,Financial Services,-0.030303100361747107,1.5104100684908965,14.60
1836,Corporacion America Airports SA,CAAP,Airports & Air Services,Industrials,-0.03078357420577925,2.1289175305097348,8.08
1837,Sify Technologies Ltd,SIFY,Telecom Services,Communication Services,-0.031088054098535812,1.4891045984788158,23.87
1838,"Express, Inc.",EXPR,Apparel Retail,Consumer Cyclical,-0.03121381687820597,1.7585754364503048,5.17
1839,Saia Inc,SAIA,Trucking,Industrials,-0.03183881800398374,1.7757247680524333,16.47
1840,Big 5 Sporting Goods Corp,BGFV,Specialty Retail,Consumer Cyclical,-0.03184713414486361,1.9201875566376967,4.62
1841,Century Aluminum Co,CENX,Aluminum,Basic Materials,-0.032745620529989486,1.786441629483873,5.69
1842,Trilogy Metals Inc,TMQ,Other Industrial Metals & Mining,Basic Materials,-0.03278695092153664,1.356600951441946,2.04
1843,Cherry Hill Mortgage Investment Corp,CHMI,REIT - Mortgage,Real Estate,-0.032848714075185484,1.8357313816247494,2.28
1844,Amkor Technology Inc,AMK,Semiconductors,Technology,-0.03302575522760777,1.5381635551105555,8.08
1845,Schnitzer Steel Industries Inc,SCHN,Steel,Basic Materials,-0.03305785123966942,2.011924175158199,9.10
1846,Axos Financial Inc,AX,Banks - Regional,Financial Services,-0.03328581740769834,1.947669428551975,9.86
1847,ProPhase Labs Inc,PRPH,Drug Manufacturers - Specialty & Generic,Healthcare,-0.03406328475820818,1.8190936545698755,5.16
1848,C.H. Robinson Worldwide Inc,CHRW,Integrated Freight & Logistics,Industrials,-0.034127770642260136,1.641851726232169,11.31
1849,J.Jill Inc,JILL,Apparel Retail,Consumer Cyclical,-0.03417263596742508,1.9955161881128194,8.17
1850,Azimut Holding SPA,HDB,Asset Management,Financial Services,-0.03441715774932001,1.7394407849106235,5.10
1851,Happiness Development Group Ltd,HAPP,Packaged Foods,Consumer Defensive,-0.03459123622804722,1.2913201120867646,18.35
1852,Magna International Inc,MGA,Auto Parts,Consumer Cyclical,-0.03468832805276034,1.923009588285201,18.28
1853,Ames National Corp,ATLO,Banks - Regional,Financial Services,-0.0352112680785927,1.3757233996813847,10.78
1854,Carrefour,CAR,Grocery Stores,Consumer Defensive,-0.035253514751187695,1.945005380697103,12.06
1855,Eagle Bulk Shipping Inc,EGLE,Marine Shipping,Industrials,-0.03539828012857555,2.5564854736246705,2.59
1856,Downer EDI Ltd,EDI,Engineering & Construction,Industrials,-0.03571428571428571,1.5314098203318716,17.70
1857,ams-OSRAM AG,AMS,Semiconductors,Technology,-0.03597118908694688,1.4300749496936391,8.46
1858,US Energy Corp,USEG,Oil & Gas E&P,Energy,-0.03597122400877216,1.6803350655178502,18.12
1859,Foot Locker Inc,FL,Apparel Retail,Consumer Cyclical,-0.03637196285236429,2.0231370684095737,8.90
1860,Mercer International Inc,MERC,Paper & Paper Products,Basic Materials,-0.036423852770878666,1.7698434059696824,2.68
1861,Black Stone Minerals LP,BSM,Oil & Gas E&P,Energy,-0.036649210983513314,2.3041989090903896,8.01
1862,Century Casinos Inc,CNTY,Resorts & Casinos,Consumer Cyclical,-0.03668632815854966,1.6338859306624283,15.24
1863,Pampa Energia SA,PAM,Utilities - Independent Power Producers,Utilities,-0.036825039320641795,2.3477514275989133,6.89
1864,Weis Markets Inc,WMK,Grocery Stores,Consumer Defensive,-0.036864487223004644,1.8614968953972133,19.27
1865,CPS Technologies Corp,CPSH,Electronic Components,Technology,-0.03703708936484497,1.2915696105137329,21.41
1866,Electricite de France SA,EDF,Utilities - Diversified,Utilities,-0.03711339895355383,1.7638273989988504,9.15
1867,Cohu Inc,COHU,Semiconductor Equipment & Materials,Technology,-0.037240761405852404,1.6046428156743437,17.45
1868,Qualcomm Inc,QCOM,Semiconductors,Technology,-0.03729859479205065,1.6511012909919616,10.11
1869,PT Astra Agro Lestari Tbk,ASX,Farm Products,Consumer Defensive,-0.03745323602760012,1.3997722473207752,9.22
1870,Prospect Capital Corp,PSEC,Asset Management,Financial Services,-0.03776435110601012,1.7769384040642333,12.84
1871,Urban Outfitters Inc,URBN,Apparel Retail,Consumer Cyclical,-0.03838576727417724,2.1258893600599413,15.53
1872,Colony Bankcorp Inc,CBAN,Banks - Regional,Financial Services,-0.03892224528045447,1.333660421257095,11.61
1873,Deere & Co,DCO,Farm & Heavy Construction Machinery,Industrials,-0.03911110206886574,1.7961652099344454,17.89
1874,Brimstone Investment Corp Ltd,BRT,Packaged Foods,Consumer Defensive,-0.039123631490386286,1.7881874633130272,3.86
1875,Buckle Inc,BKE,Apparel Retail,Consumer Cyclical,-0.039419118170217815,1.703649070439366,9.44
1876,Boyd Gaming Corp,BYD,Resorts & Casinos,Consumer Cyclical,-0.039439868588646024,1.9789762972749936,10.81
1877,Caledonia Mining Corp PLC,CMCL,Gold,Basic Materials,-0.039487715056359916,1.3554812325346786,6.23
1878,Nexa Resources SA,NEXA,Other Industrial Metals & Mining,Basic Materials,-0.039700728425038065,2.326067228493615,6.23
1879,CBAK Energy Technology Inc,CBAT,Electrical Equipment & Parts,Industrials,-0.039999961853027344,1.556816158526503,9.36
1880,Central Garden & Pet Co,CENTA,Packaged Foods,Consumer Defensive,-0.04006363429430155,1.448260455463672,13.02
1881,Vertex Pharmaceuticals Inc,VRTX,Biotechnology,Healthcare,-0.04096285997721357,1.825541640995144,22.94
1882,ClearOne Inc,CLRO,Communication Equipment,Technology,-0.04132231274684204,1.6411634422867662,16.16
1883,SCOR SE,SCOR,Insurance - Reinsurance,Financial Services,-0.04146343324242551,1.7838982790710078,7.00
1884,Ironwood Pharmaceuticals Inc,IRWD,Drug Manufacturers - Specialty & Generic,Healthcare,-0.041576712741890315,1.5339945915953956,13.51
1885,Lycopodium Ltd,LYL,Engineering & Construction,Industrials,-0.04176905875277905,2.027558731273869,9.85
1886,Textainer Group Holdings Ltd,TGH,Rental & Leasing Services,Industrials,-0.04179109032474347,1.7466310465185457,5.09
1887,Tesco PLC,TSCO,Grocery Stores,Consumer Defensive,-0.04208561030715599,2.047833391703978,20.12
1888,Agenus Inc,AGEN,Biotechnology,Healthcare,-0.04213479195500693,1.3700256434377862,12.89
1889,Sri Trang Agro-Industry PLC,STAF,Auto Parts,Consumer Cyclical,-0.04375003213062834,1.5215526054547504,4.03
1890,China Southern Airlines Co Ltd,ZNH,Airlines,Industrials,-0.04404007188430687,1.5515368958128017,16.37
1891,Jewett-Cameron Trading Co Ltd,JCTCF,Lumber & Wood Production,Basic Materials,-0.04419190672487291,1.3158249398364477,18.12
1892,Endo International PLC,ENDP,Drug Manufacturers - Specialty & Generic,Healthcare,-0.04426229264716309,1.5479845461589263,14.60
1893,Elevance Health Inc,ANTM,Healthcare Plans,Healthcare,-0.04430079139884343,1.7990760617895356,18.66
1894,Urban One Inc,UONEK,Broadcasting,Communication Services,-0.044943778085340724,1.5229589615824044,5.65
1895,VEON Ltd,VEON,Telecom Services,Communication Services,-0.04516124864274451,1.8627469175109745,2.54
1896,BlueLinx Holdings Inc,BXC,Building Products & Equipment,Industrials,-0.04519638812531614,1.8215575727962563,2.13
1897,Acasti Pharma Inc,ACST,Biotechnology,Healthcare,-0.04545459060957758,1.5429477658218513,9.00
1898,NetEase Inc,NTES,Electronic Gaming & Multimedia,Communication Services,-0.04549046828630351,2.1362749626206,17.33
1899,Teck Resources Ltd,TECK,Other Industrial Metals & Mining,Basic Materials,-0.04599355695848129,2.055023176677852,6.38
1900,VOXX International Corp,VOXX,Consumer Electronics,Technology,-0.046296295478674296,1.6097310528867566,7.96
1901,Perma-Pipe International Holdings Inc,PPIH,Building Products & Equipment,Industrials,-0.046391733826150285,1.7145998432547895,14.79
1902,Reynolds Consumer Products Inc,REYN,Packaging & Containers,Consumer Cyclical,-0.04699646500217369,0.914071687111043,25.00
1903,Universal Logistics Holdings Inc,ULH,Trucking,Industrials,-0.04732508866816655,1.6415512105548433,6.11
1904,Income Opportunity Realty Investors Inc,IOR,Mortgage Finance,Financial Services,-0.04810730249766368,1.547145299733465,14.33
1905,Marine Petroleum Trust,MARPS,Oil & Gas Midstream,Energy,-0.048257390304762865,1.6294324554295323,9.88
1906,Innate Pharma SA,IPHA,Biotechnology,Healthcare,-0.04850750418010922,1.236515037521004,13.70
1907,Enbridge Inc,ENB,Oil & Gas Midstream,Energy,-0.048874342216101936,1.8900204332466024,20.16
1908,Nokia Oyj,NOA,Communication Equipment,Technology,-0.0494011874530435,1.4995750194955721,14.95
1909,Titan Medical Inc,TMDI,Medical Devices,Healthcare,-0.05000003178914388,1.8783818282628357,23.47
1910,Lindblad Expeditions Holdings Inc,LIND,Travel Services,Consumer Cyclical,-0.05053849810276499,1.8753314236841117,23.20
1911,United Therapeutics Corp,UTHR,Biotechnology,Healthcare,-0.05086334734537744,1.7391083530959195,18.80
1912,Central Puerto SA,CEPU,Utilities - Regulated Electric,Utilities,-0.05100462664717948,2.2103515888163368,12.79
1913,Nova Lifestyle Inc,NVFY,"Furnishings, Fixtures & Appliances",Consumer Cyclical,-0.05128205128205128,1.5231976959636075,2.75
1914,Select Energy Services Inc,WTTR,Oil & Gas Equipment & Services,Energy,-0.05132748083030314,1.9383827470503738,16.26
1915,AMN Healthcare Services Inc,AMN,Medical Care Facilities,Healthcare,-0.051555582682291795,1.7942479079503555,10.56
1916,International General Insurance Holdings Ltd,IGIC,Insurance - Diversified,Financial Services,-0.05211266063787784,1.8417676681211903,5.87
1917,Perrigo Co PLC,PRGO,Drug Manufacturers - Specialty & Generic,Healthcare,-0.052502578316200824,1.8623602426616026,23.58
1918,Harte-Hanks Inc,HHS,Advertising Agencies,Communication Services,-0.053080607534822445,1.9789391349845162,6.31
1919,Federal Home Loan Mortgage Corp,LOAN,Mortgage Finance,Financial Services,-0.053333346048990884,1.4298528231950798,3.61
1920,Coherus BioSciences Inc,CHRS,Biotechnology,Healthcare,-0.05454543142607707,2.056669733991445,8.84
1921,AcelRx Pharmaceuticals Inc,ACRX,Drug Manufacturers - Specialty & Generic,Healthcare,-0.05458515374771108,1.5736452952206395,0.35
1922,Ageas SA/ NV,AGS,Insurance - Diversified,Financial Services,-0.054704594272728814,2.1852910113721244,7.80
1923,Selecta Biosciences Inc,SELB,Biotechnology,Healthcare,-0.05491584478777299,1.9958489581865742,4.56
1924,EMX Royalty Corp,EMX,Other Industrial Metals & Mining,Basic Materials,-0.05494506646146938,1.3074046550152203,2.42
1925,Nomad Foods Ltd,NOMD,Packaged Foods,Consumer Defensive,-0.05498862510866698,1.8263454125261611,11.83
1926,Intrepid Potash Inc,IPI,Agricultural Inputs,Basic Materials,-0.05542719984917409,1.8999081891348841,1.40
1927,SPAR Group Inc,SGRP,Specialty Business Services,Industrials,-0.05555550299414001,1.3842391484777348,6.09
1928,Datron AG,DAR,Specialty Industrial Machinery,Industrials,-0.05590061108394704,1.8557690777218094,11.96
1929,Health Catalyst Inc,HCAT,Health Information Services,Healthcare,-0.056187984025622216,1.2335534399719146,15.90
1930,Blue Cap AG,BLUE,Asset Management,Financial Services,-0.05740341898393175,1.7225870892106618,20.08
1931,Natural Alternatives International Inc,NAII,Packaged Foods,Consumer Defensive,-0.057492900698950716,1.7808579800390012,6.68
1932,Paragon Care Ltd,PXS,Medical Distribution,Healthcare,-0.05791500460221516,1.5269291034867687,18.35
1933,Mastech Digital Inc,MHH,Staffing & Employment Services,Industrials,-0.05822932541169775,1.6534061518936618,12.92
1934,Moderna Inc,MRNA,Biotechnology,Healthcare,-0.058308039696251354,1.1433072630952221,6.50
1935,Lexicon Pharmaceuticals Inc,LXRX,Biotechnology,Healthcare,-0.058645086306558354,1.4043458472660348,12.27
1936,W&T Offshore Inc,WTI,Oil & Gas E&P,Energy,-0.059268575077651396,1.9848970119818505,3.17
1937,Kingsway Financial Services Inc,KFS,Auto & Truck Dealerships,Consumer Cyclical,-0.060532685973991245,1.486094432135306,5.48
1938,X Financial,XYF,Credit Services,Financial Services,-0.060606062430506404,1.32373918798846,2.14
1939,Natural Grocers by Vitamin Cottage Inc,NGVC,Grocery Stores,Consumer Defensive,-0.06072109541167758,1.356330317372924,10.24
1940,Collegium Pharmaceutical Inc,COLL,Drug Manufacturers - Specialty & Generic,Healthcare,-0.060808130677851055,1.447542996257946,18.98
1941,Guerbet SA,GBT,Medical Devices,Healthcare,-0.061122303777406524,2.293972069451857,17.67
1942,Minerva Neurosciences Inc,NERV,Biotechnology,Healthcare,-0.0615384762103741,1.4678765558395839,12.27
1943,Sociedad Quimica Y Minera De Chile SA,SQM,Specialty Chemicals,Basic Materials,-0.062050849480602716,2.2049399476944385,7.40
1944,Koss Corp,KOSS,Consumer Electronics,Technology,-0.062111815498969596,1.5308621241321012,4.73
1945,City Developments Ltd,CDE,Real Estate - Development,Real Estate,-0.06279618001439777,2.0514097990837468,5.85
1946,Cable One Inc,CABO,Telecom Services,Communication Services,-0.06283152639310284,2.1732504108781203,12.39
1947,Northern Technologies International Corp,NTIC,Specialty Chemicals,Basic Materials,-0.06290325041740183,1.4911476379040178,19.27
1948,CB Financial Services Inc,CBFV,Banks - Regional,Financial Services,-0.06340059696163217,1.5724987910630999,8.40
1949,Ship Healthcare Holdings Co Ltd,SHIP,Medical Instruments & Supplies,Healthcare,-0.06382982608903867,2.0391579884183217,22.22
1950,Owens & Minor Inc,OMI,Medical Distribution,Healthcare,-0.06393548402373578,1.9702120993558483,12.41
1951,Allied Healthcare Products Inc,AHPI,Medical Devices,Healthcare,-0.0641892076931875,1.4958512393883134,13.76
1952,Kimbell Royalty Partners LP,KRP,Oil & Gas E&P,Energy,-0.06438000905462143,1.5625320817944375,10.86
1953,SIGA Technologies Inc,SIGA,Drug Manufacturers - Specialty & Generic,Healthcare,-0.06491493246931715,1.456719049377116,5.24
1954,Petroleo Brasileiro SA Petrobras,PBR,Oil & Gas Integrated,Energy,-0.06547253765599702,1.6511933306057611,1.97
1955,RCM Technologies Inc,RCMT,Conglomerates,Industrials,-0.06560643872334677,1.5845496917830217,6.40
1956,Sage Therapeutics Inc,SAGE,Biotechnology,Healthcare,-0.06628764436914716,2.0542394498210585,2.85
1957,Syneos Health Inc,SYNH,Diagnostics & Research,Healthcare,-0.06666666666666667,1.6246684024745994,12.61
1958,Tempur Sealy International Inc,TPX,"Furnishings, Fixtures & Appliances",Consumer Cyclical,-0.0668736975829588,2.0403567143625447,12.63
1959,AMC Networks Inc,AMCX,Entertainment,Communication Services,-0.06773118962391665,1.5661653588963782,2.67
1960,The ODP Corp,ODP,Specialty Retail,Consumer Cyclical,-0.068965453455194,2.006032165040941,13.95
1961,MasterCraft Boat Holdings Inc,MCFT,Recreational Vehicles,Consumer Cyclical,-0.07081543659047913,1.8172770958917792,7.02
1962,X4 Pharmaceuticals Inc,XFOR,Biotechnology,Healthcare,-0.0715604999331342,2.521057776042134,5.01
1963,OptimumBank Holdings Inc,OPHC,Banks - Regional,Financial Services,-0.07186856526843387,1.9388829900903812,2.63
1964,Regeneron Pharmaceuticals Inc,REGN,Biotechnology,Healthcare,-0.07278294181337687,1.8578565510538618,15.55
1965,GrafTech International Ltd,EAF,Electrical Equipment & Parts,Industrials,-0.07375730776554963,1.961400689260387,9.11
1966,AMSC ASA,AMSC,Marine Shipping,Industrials,-0.07402028474999303,1.8472740773682985,13.05
1967,Global Ship Lease Inc,GSL,Marine Shipping,Industrials,-0.07482994024776393,1.5891057691803934,2.14
1968,Terex Corp,TXG,Farm & Heavy Construction Machinery,Industrials,-0.07547168792800624,1.5411465954720582,11.26
1969,VOC Energy Trust,VOC,Oil & Gas E&P,Energy,-0.07578555618781285,2.073084792797599,9.12
1970,Ocean Sky International Ltd,SKY,Engineering & Construction,Industrials,-0.07657810730879028,1.944073619674325,12.76
1971,Altice USA Inc,ATUS,Telecom Services,Communication Services,-0.07899060136412574,1.6507409440811727,3.36
1972,OPKO Health Inc,OPK,Diagnostics & Research,Healthcare,-0.07964604757379029,1.800332877531835,24.63
1973,Running Fox Resource Corp,RUN,Other Industrial Metals & Mining,Basic Materials,-0.08044898881524634,1.847547351751084,3.53
1974,Icade,ICAD,REIT - Diversified,Real Estate,-0.08163269526359596,1.6793419308497972,6.07
1975,VNET Group Inc,VNET,Information Technology Services,Technology,-0.0821428653537012,1.5843603500222674,18.66
1976,Eagle Pharmaceuticals Inc,EGRX,Drug Manufacturers - Specialty & Generic,Healthcare,-0.0829647499165444,1.853692084143225,18.59
1977,Diana Shipping Inc,DSX,Marine Shipping,Industrials,-0.08486241115763919,1.8401127420961887,2.42
1978,PRA Group Inc,PRAA,Credit Services,Financial Services,-0.0871211384135982,1.8975272968953851,10.81
1979,Regenxbio Inc,RGNX,Biotechnology,Healthcare,-0.08722108120902537,1.8379078181815218,13.21
